"id","name","dept","h_index","i10index","min_year","max_year","t_publication","t_pubs_citations","highest_citations","mean_of_IF","mean_of_co_authors","num_nsf","t_deflated_nsf","num_nih","t_deflated_nih","Y05yr","KTotal","KDirect","KMediated","Chi","BetCentrality","PRCentrality","XDIndicator","SchoolRank","first_xd_year","xd_dept"
"V4woYDgAAAAJ","EMMA E GOLDBERG ","BIO",16,17,2005,2017,24,1271,207,6.29,4.75,2,640032,0,0,2005,142,9,133,0.0958904109589041,1265.20504459653,0.000273577141508709,"BIO",34,NA,"BIO"
"V5FJ6pIAAAAJ","THOMAS H CORMEN ","CS",25,36,1990,2013,44,1468,392,1.539,3.068,4,2227074,0,0,1990,254,5,249,0.152173913043478,197.854051028719,0.000144999449444343,"CS",40,NA,"CS"
"v5QQatYAAAAJ","DEMET ARAC ","BIO",22,26,2001,2016,29,2605,334,7.586,9.345,0,0,0,0,2000,185,4,181,0.154320987654321,2380.25384420711,0.000178077740173071,"XD",14,NA,"BIO"
"V65-apsAAAAJ","JOSEPH N BLATTMAN ","BIO",27,32,1998,2016,35,6795,1416,12.296,6.6,0,0,0,0,1995,166,4,162,0.158730158730159,1605.13070705713,0.000141503425028042,"XD",55,2003,"BIO"
"v6Du4CEAAAAJ","MANUEL LLINAS ","BIO",30,53,1995,2017,60,4105,1318,8.183,10.633,0,0,9,4594808,1995,399,9,390,0.279918864097363,7474.95872141236,0.000322464361366385,"XD",42,2013,"BIO"
"V6gXo9IAAAAJ","CATHERINE OLSCHANOWSKY ","CS",11,12,2004,2016,15,285,76,1,6.933,2,1396317,0,0,2000,145,4,141,0.256756756756757,341.971382049978,0.000143671982269864,"CS",70,NA,"CS"
"v6PsQKIAAAAJ","DAVID M MOUNT ","CS",37,97,1982,2017,133,11386,3097,1.372,3.165,11,3100948,0,0,1980,225,20,205,0.165289256198347,12707.656677443,0.000441224666809653,"CS",15,NA,"CS"
"V6vBXqsAAAAJ","ROBERTO A GAXIOLA ","BIO",23,30,1992,2016,41,4679,650,7.3,6.171,6,1972302,0,0,1990,152,1,151,0.0583333333333333,0,7.95411856979875e-05,"BIO",55,NA,"BIO"
"V7jMyB4AAAAJ","JOHN FRANCIS BRUNO ","BIO",50,85,1996,2016,100,14839,2871,8.167,5.53,10,2181373,2,287194,1995,232,8,224,0.0515873015873016,7488.6801111781,0.000280453301771957,"BIO",26,NA,"BIO"
"V8erWBIAAAAJ","RONALD H STEVENS ","BIO",42,114,1971,2016,205,5839,552,7.63,3.317,10,8582903,0,0,1970,47,1,46,0.0616113744075829,0,8.22764340353356e-05,"BIO",19,NA,"BIO"
"V8RKLEsAAAAJ","SRIRAM SANKARANARAYANAN ","CS",32,65,2001,2016,113,3182,288,1.355,3.708,8,2659306,0,0,2000,273,9,264,0.159663865546218,4527.14277661487,0.000248781664285484,"XD",40,2012,"CS"
"V9bLXZoAAAAJ","GLEN MICHAEL MACDONALD ","BIO",60,148,1980,2017,179,11816,1069,3.834,5.201,0,0,0,0,1980,185,2,183,0.0423728813559322,0,8.88227831354543e-05,"BIO",19,NA,"BIO"
"VaAEb5YAAAAJ","BAISHAKHI RAY ","CS",10,12,2008,2016,18,734,182,2.106,4.389,2,0,0,0,2005,73,6,67,0.0416666666666667,753.13774186977,0.000182002563361386,"CS",29,NA,"CS"
"Vb3FLmkAAAAJ","ILIAS DIAKONIKOLAS ","CS",19,31,2007,2017,49,985,84,1.082,3.755,1,0,0,0,2005,157,16,141,0.0923076923076923,5405.17989147589,0.000370565653293057,"CS",20,NA,"CS"
"VB83XasAAAAJ","MIKHAIL VLADIMIROVITCH MATZ ","BIO",42,69,1991,2016,83,8977,1901,7.553,5.831,5,938806,0,0,1990,223,4,219,0.0761904761904762,2934.07977266006,0.000155092455161554,"BIO",30,NA,"BIO"
"vB96fX8AAAAJ","WILLIAM D GROPP ","CS",66,244,1980,2016,307,18809,2569,1.241,4.41,14,270248121,0,0,1980,513,15,498,0.158110882956879,10833.1470765601,0.000394978962360897,"CS",5,NA,"CS"
"VbCSmRMAAAAJ","CAGAN HAKK SEKERCIOGLU ","BIO",35,64,1997,2016,52,3051,321,6.681,4.077,0,0,0,0,1995,114,2,112,0.0347826086956522,267.115575546392,0.000111047236794936,"BIO",55,NA,"BIO"
"VBkNT98AAAAJ","DAVID M MILLER ","BIO",30,38,1979,2016,41,3035,243,8.543,6.854,0,0,0,0,1975,733,19,714,0.394957983193277,20285.348685118,0.000476628923517261,"XD",26,NA,"BIO"
"VbruE20AAAAJ","VIKRAM SADANAND ADVE ","CS",42,73,1991,2015,76,7617,2852,0.933,4.197,20,9970576,0,0,1990,203,6,197,0.0769230769230769,2692.46801416117,0.000178674761375748,"CS",5,NA,"CS"
"Vbv-JEwAAAAJ","CALTON PU ","CS",58,237,1982,2015,338,14671,1576,1.576,4.254,31,16869393,0,0,1980,614,14,600,0.138297872340426,6739.81228818149,0.00035921693844908,"CS",9,NA,"CS"
"VBVRrp8AAAAJ","KIM L MCBRIDE ","BIO",22,36,1997,2016,54,1918,355,4.023,11.611,0,0,12,3610023,1995,399,6,393,0.382352941176471,1096.05911284959,0.000200987112018849,"XD",42,2014,"BIO"
"vBvszjkAAAAJ","SUSE B BROYDE ","BIO",43,164,1961,2016,206,6321,339,4.818,5.107,4,1032151,28,6868749,1960,290,3,287,0.199074074074074,297.865446738333,0.000124245934833805,"XD",68,2009,"BIO"
"VBXG4CwAAAAJ","ELEAZAR ESKIN ","CS",57,135,1998,2016,202,17726,1299,8.277,7.658,10,4401924,20,2161741,1995,948,36,912,0.694895591647332,68792.719392736,0.00083614303607485,"XD",13,2005,"CS"
"Vc58tYYAAAAJ","MARGARET MYERS BURNETT ","CS",45,136,1989,2016,189,6630,341,1.421,4.571,15,8624132,0,0,1985,211,10,201,0.0414746543778802,3654.52987864245,0.00028814700959006,"CS",67,NA,"CS"
"vcOhBCcAAAAJ","SERGI REGOT ","BIO",6,6,2009,2015,7,464,207,17.307,7.571,0,0,0,0,2005,23,1,22,0.0857142857142857,0,8.02189609058302e-05,"BIO",5,NA,"BIO"
"vcR91HsAAAAJ","IAN Y WONG ","BIO",13,15,2007,2016,13,345,62,9.482,5.308,0,0,0,0,2005,28,0,28,0.0263157894736842,0,0,"BIO",34,NA,"BIO"
"VCuHXdMAAAAJ","SUMANTA BASU ","BIO",4,4,2012,2015,5,117,55,3.134,5,0,0,0,0,2010,16,0,16,0.0666666666666667,0,0,"BIO",11,NA,"BIO"
"VdBfGdoAAAAJ","SOFYA RASKHODNIKOVA ","CS",17,27,1999,2016,42,1819,410,0.752,3.738,6,3088266,0,0,1995,138,6,132,0.0869565217391304,494.021936751374,0.000157720600618201,"CS",29,NA,"CS"
"VDMARucAAAAJ","CALVIN LIN ","CS",35,61,1990,2016,77,3988,352,1.463,3.13,8,5052670,0,0,1990,197,11,186,0.268292682926829,8227.46275378345,0.000326657209015621,"XD",9,NA,"CS"
"ve5gS08AAAAJ","LENORE D ZUCK ","CS",28,50,1985,2015,85,3437,528,1.132,3.365,11,3266002,0,0,1985,194,6,188,0.15625,1743.79725875342,0.000181484330981811,"XD",60,1987,"XD"
"VeB3UbcAAAAJ","ADITYA G PARAMESWARAN ","CS",23,32,2006,2016,45,1002,114,2.259,4.156,2,120548,0,0,2005,179,12,167,0.126760563380282,2298.23788378163,0.000259147618127364,"CS",5,NA,"CS"
"VEdybxgAAAAJ","HANY FARID ","CS",51,92,1992,2016,121,11192,729,3.693,2.529,5,2134721,0,0,1990,139,9,130,0.304347826086957,2684.87764825343,0.000250108421763791,"XD",40,2015,"CS"
"VEGtG7YAAAAJ","BARBARA E ENGELHARDT ","CS",20,27,2000,2016,52,2270,863,15.241,9.635,0,0,0,0,2000,372,21,351,0.740524781341108,11911.7836790819,0.000501830821842342,"XD",8,2010,"CS"
"VEKxHOAAAAAJ","BRENT R WATERS ","CS",65,111,2003,2016,124,29840,3080,1.523,3.008,5,1849909,0,0,2000,200,17,183,0.021978021978022,1340.06332941575,0.000346638599243393,"CS",9,NA,"CS"
"VFGDcvoAAAAJ","JOHN CARROLL STAMPER ","CS",15,21,2006,2016,46,881,247,1.324,4,10,13595550,0,0,2005,84,3,81,0.258064516129032,555.029973281774,0.000132566533622816,"XD",1,NA,"CS"
"VfLiZYIAAAAJ","ROBERT J SIMMONS ","CS",9,9,2005,2016,20,367,149,1.02,2.7,0,0,0,0,2005,59,6,53,0.12,1996.41246529481,0.000207016261334462,"CS",1,NA,"CS"
"vfM6Pi0AAAAJ","LANE WILLIAM VOTAPKA ","BIO",6,5,2011,2016,10,188,92,5.242,3.7,0,0,0,0,2010,10,0,10,0.3125,0,0,"BIO",55,NA,"BIO"
"VFMbBPgAAAAJ","JAN F PRINS ","CS",38,72,1982,2016,97,6983,2000,5.602,7.691,9,5796427,2,223461,1980,718,16,702,0.763358778625954,28855.5630200106,0.000410897898927055,"XD",25,2003,"CS"
"VFQRIOwAAAAJ","STEPHEN J WRIGHT ","CS",55,140,1985,2016,202,13991,2505,2.142,2.658,26,10356152,0,0,1985,381,12,369,0.186046511627907,5867.13060470735,0.00034119389380188,"XD",11,2008,"CS"
"vfZmSf8AAAAJ","HUANGHE YANG ","BIO",15,18,2001,2015,24,1294,369,9.382,7.083,0,0,4,336708,2000,286,2,284,0.211538461538462,54.7660217087603,9.85269509158404e-05,"BIO",11,NA,"BIO"
"vG-4g-IAAAAJ","JONATHAN DWORKIN ","BIO",27,34,1997,2015,36,2255,361,10.67,3.444,0,0,11,2339742,1995,68,5,63,0.147540983606557,546.891516129809,0.000190046079001688,"BIO",14,NA,"BIO"
"vg76M1oAAAAJ","FABIAN E BUSTAMANTE ","CS",29,51,1997,2016,88,3729,551,1.962,3.614,7,2670381,0,0,1995,195,9,186,0.1375,2829.50281097621,0.000249334425422891,"CS",34,NA,"CS"
"VghIYWEAAAAJ","YANLEI DIAO ","CS",28,38,2000,2016,53,4726,814,1.587,4.038,5,2605667,0,0,2000,261,8,253,0.220588235294118,909.587485407596,0.000194142721268132,"CS",25,NA,"CS"
"vgIUEmMAAAAJ","PARAG B DEOTARE ","CS",19,21,2006,2015,34,1523,327,8.397,6.029,0,0,0,0,2005,65,2,63,0.153846153846154,0,0.000109245521917968,"CS",13,NA,"CS"
"VGoSakQAAAAJ","IAN T FOSTER ","CS",120,433,1986,2016,596,63889,3145,2.999,6.258,44,335938465,5,10030321,1985,1375,54,1321,0.355176933158585,104340.873744932,0.00127578985171574,"XD",34,2008,"CS"
"VGr54BoAAAAJ","BILGE D MUTLU ","CS",26,48,2003,2016,80,2351,228,1.822,3.45,7,3860314,0,0,2000,186,9,177,0.105263157894737,2527.36898334991,0.000243155858512883,"CS",11,NA,"CS"
"vHDhy1IAAAAJ","J ANDREW DEWOODY ","BIO",36,67,1994,2016,96,3861,758,3.18,4.042,0,0,0,0,1990,87,3,84,0.028169014084507,68.1707406574893,0.000127159902746255,"BIO",55,NA,"BIO"
"VHOIA60AAAAJ","JEFF HASTY ","BIO",34,66,1997,2016,77,7844,788,13.719,4.416,7,5938965,0,0,1995,108,2,106,0.134615384615385,94.7828848742532,0.00010024890669449,"BIO",14,NA,"BIO"
"vhP-tlcAAAAJ","YEJIN CHOI ","CS",26,35,2002,2016,47,3359,458,4.48,4.553,3,1519307,0,0,2000,165,11,154,0.103448275862069,4322.46079920247,0.000291759590833552,"CS",6,NA,"CS"
"vHP8ugIAAAAJ","ENAMUL HUQ ","BIO",28,42,1994,2016,42,4981,681,9.773,4.405,6,1955423,2,266445,1990,85,4,81,0.0804597701149425,4125.74819781236,0.000218067643923807,"BIO",30,NA,"BIO"
"Vi0LoiAAAAAJ","IRBY JOHN LOVETTE ","BIO",41,97,1995,2015,117,5929,387,4.209,4.761,14,7400854,0,0,1995,179,9,170,0.0753768844221105,3917.82588054834,0.000322908460923861,"BIO",11,NA,"BIO"
"VioWXMgAAAAJ","JOHN LUCIEN FALCONER ","BIO",67,210,1973,2015,263,13898,885,5.647,3.532,29,8345308,0,0,1970,77,2,75,0.0588235294117647,0,0.000213868384841135,"BIO",30,NA,"BIO"
"vIqWvgwAAAAJ","DRAGOMIR RADKOV RADEV ","CS",53,118,1988,2016,162,11623,1581,2.85,4.593,10,4043992,0,0,1985,404,21,383,0.275147928994083,17520.7136815978,0.000474935758024893,"XD",15,2008,"CS"
"ViTQADcAAAAJ","JOHN E LOSEY ","BIO",23,42,1991,2016,68,5031,1654,3.659,4.618,3,4491949,0,0,1990,83,3,80,0.0446927374301676,479.260520389453,0.000140521912619521,"BIO",11,NA,"BIO"
"vivnVgIAAAAJ","STEPHEN P GOFF ","BIO",97,289,1976,2017,321,29299,1168,9.067,4.667,3,65060544,0,0,1975,701,8,693,0.142247510668563,6870.18500030606,0.000296813886381824,"XD",14,2009,"BIO"
"VizsSmEAAAAJ","CHARLES R DYER ","CS",47,104,1976,2016,124,10783,1716,3.585,3.234,12,3792235,0,0,1975,382,15,367,0.157894736842105,5409.17967527898,0.000368627364346956,"CS",11,NA,"CS"
"Vj55OEUAAAAJ","ALEXANDER HOFFMANN ","BIO",61,96,1990,2016,118,12890,1654,12.731,6.466,0,0,72,30272567,1990,485,8,477,0.172786177105832,5705.31883779187,0.000278610621659397,"XD",19,NA,"BIO"
"vJbjqpIAAAAJ","VIPIN CHAUDHARY ","CS",29,73,1990,2016,158,3219,499,2.021,3.203,15,23967189,0,0,1990,171,1,170,0.150326797385621,0,6.34861776687753e-05,"CS",63,NA,"CS"
"VjNg25EAAAAJ","ASHOK KUMAR GOEL ","CS",42,129,1987,2016,274,6314,329,2.13,3.084,21,5145875,0,0,1980,227,9,218,0.138075313807531,5062.44717656866,0.000260119909669867,"CS",9,NA,"CS"
"VjvupJUAAAAJ","JED A FUHRMAN ","BIO",82,169,1980,2017,189,22556,1394,7.178,6.519,27,15221659,0,0,1975,557,20,537,0.49390243902439,20102.5333899952,0.0005653166570251,"XD",55,2010,"BIO"
"vjZrDKQAAAAJ","JAMES H HAYS ","CS",25,29,2004,2017,48,6003,1090,3.562,3.708,5,645532,0,0,2000,167,8,159,0.111111111111111,1068.98571067931,0.000210782302315241,"CS",9,NA,"CS"
"vL6ubpMAAAAJ","DEBRA J RICHARDSON ","CS",35,76,1981,2015,130,3802,319,1.467,3.269,9,11546376,0,0,1980,102,9,93,0.0431034482758621,460.286341228542,0.000243822771343291,"CS",29,NA,"CS"
"vlI9WiYAAAAJ","BRIAN D GREGORY ","BIO",27,47,1999,2017,62,4051,1559,8.729,9.097,5,3913585,4,858570,1995,599,9,590,0.193452380952381,6907.96985071419,0.00031037889092342,"XD",19,2013,"BIO"
"VllBDvcAAAAJ","ERICH M SCHWARZ ","BIO",25,29,1984,2016,31,4185,1878,10.708,19.065,0,0,0,0,1980,590,7,583,0.28328611898017,2712.45142661793,0.000220026384818505,"BIO",11,NA,"BIO"
"Vm3QdpkAAAAJ","ROBERT K WAYNE ","BIO",17,22,2008,2016,19,1821,399,13.996,12,1,118650,0,0,1990,634,24,610,0.455390334572491,27617.0029792754,0.000666371007730492,"XD",9,NA,"BIO"
"vMDCJHcAAAAJ","CAMILLO JOSE TAYLOR ","CS",49,101,1970,2016,134,9272,2521,2.579,3.754,11,6880690,0,0,1970,193,10,183,0.155778894472362,5429.17968983589,0.000275162622854426,"XD",19,NA,"CS"
"VMihW8oAAAAJ","EDDIE KOHLER ","CS",46,77,1997,2016,86,10289,2586,1.322,5.058,0,0,0,0,1995,396,24,372,0.117948717948718,10083.9514124701,0.000503727587517417,"CS",18,NA,"CS"
"vmJOFn0AAAAJ","SCOTT A MANGAN ","BIO",14,18,1999,2016,22,1083,359,5.421,8.364,2,435459,0,0,1995,108,2,106,0.0307692307692308,68.2799507522852,0.000104315394702877,"BIO",11,NA,"BIO"
"VMk7VdUAAAAJ","KOUSHIK KASAVAJHALA ","BIO",2,1,2014,2015,3,165,158,4.244,5.667,0,0,0,0,2010,16,0,16,0.142857142857143,0,0,"BIO",55,NA,"BIO"
"Vn3L_ioAAAAJ","KOUSHIK SEN ","CS",46,90,2002,2016,109,10384,2011,0.926,3.706,6,2907579,0,0,1995,263,24,239,0.136,10237.1423164778,0.000518514390596454,"CS",1,NA,"CS"
"vNCcKo0AAAAJ","PETER GACS ","CS",24,33,1972,2014,43,3287,589,1.031,1.721,5,1268392,0,0,1970,77,3,74,0.08,405.029165361662,0.000130073233358368,"CS",48,NA,"CS"
"Vnqt5HcAAAAJ","ERIK C ANDERSEN ","BIO",15,17,2001,2017,25,1415,401,12.744,5.6,1,0,3,87859,2000,201,1,200,0.172839506172839,0,6.63168611408424e-05,"BIO",26,NA,"BIO"
"VoAHydgAAAAJ","DAN GUSFIELD ","CS",41,88,1979,2015,109,5369,376,1.398,2.018,0,0,0,0,1975,207,5,202,0.442307692307692,4266.55818448065,0.000184813327515187,"XD",34,NA,"CS"
"VP4egzMAAAAJ","PARTH H PATHAK ","CS",9,9,2008,2016,30,487,193,4.532,3.567,0,0,0,0,2005,122,2,120,0.2,0,8.86692573412819e-05,"CS",67,NA,"CS"
"vpc4bggAAAAJ","CONG LIU ","CS",17,30,2006,2016,46,763,103,1.156,3.543,2,335051,0,0,2005,253,4,249,0.356164383561644,308.760658849211,0.000137709929928677,"XD",70,NA,"CS"
"vPdjmBMAAAAJ","KEIKO U TORII ","BIO",34,49,1990,2016,60,4467,643,8.299,5.233,6,2145236,0,0,1990,190,7,183,0.0958083832335329,1796.36071242049,0.000223124277477315,"BIO",19,NA,"BIO"
"VpdYemsAAAAJ","ASSAF J KFOURY ","CS",24,47,1974,2016,63,1575,184,0.901,2.54,11,6526699,0,0,1970,19,2,17,0.0344827586206897,0,9.49113488706243e-05,"CS",48,NA,"CS"
"VPNvwE0AAAAJ","JING-JING LI ","CS",8,8,2005,2014,16,157,52,2.751,6.625,0,0,0,0,2005,51,0,51,0.153846153846154,0,0,"CS",48,NA,"CS"
"vqCQtQEAAAAJ","WILLIAM S YORK ","BIO",52,107,1980,2016,126,8830,1090,4.093,7.167,3,8176104,62,2297376,1980,250,3,247,0.145780051150895,568.383804342866,0.000116336251783545,"XD",42,2014,"BIO"
"Vql9H_cAAAAJ","RALPH J DEBERARDINIS ","BIO",53,100,1996,2017,118,12086,1184,14.292,10.941,0,0,0,0,1995,631,12,619,0.130237825594564,7996.13773385451,0.000399829840362027,"XD",19,2011,"BIO"
"vQQOZVgAAAAJ","VICTORIA L INTERRANTE ","CS",26,49,1989,2013,99,2914,277,1.665,3.869,11,13927697,0,0,1985,186,5,181,0.120567375886525,1435.48904009945,0.000155299920142408,"CS",29,NA,"CS"
"vrHhOlUAAAAJ","MARK E CROVELLA ","CS",61,109,1991,2015,117,21680,3308,1.805,3.692,16,12366497,0,0,1990,304,13,291,0.126666666666667,12340.5356543231,0.000350008434659827,"XD",48,1998,"CS"
"vrjL9p0AAAAJ","WOJCIECH JAROSZ ","CS",21,34,2001,2016,56,1401,136,2.988,5,0,0,0,0,2000,97,7,90,0.0462962962962963,1335.88012544395,0.000183006286374034,"CS",40,NA,"CS"
"VROUC6oAAAAJ","THOMAS JOHN ROSOL ","BIO",48,165,1986,2016,231,7560,365,4.249,7.03,0,0,31,5781830,1985,444,5,439,0.136968085106383,3594.68479559911,0.000180613231206534,"XD",42,2008,"BIO"
"vSeHOe4AAAAJ","VENKATESH N MURTHY ","BIO",37,50,1989,2016,62,6940,887,11.342,4.21,1,821190,22,6531286,1985,147,3,144,0.142857142857143,4687.54232760769,0.000212572359190848,"XD",1,NA,"BIO"
"vsj2slIAAAAJ","ALBERT LASZLO BARABASI ","CS",119,271,1990,2017,307,132103,26305,12.414,5.114,14,4788801,7,3301391,1990,759,13,746,0.416282642089094,6162.73624128681,0.000344767469786258,"XD",60,2003,"CS"
"vSjk9e8AAAAJ","XIN CHEN ","BIO",18,22,2000,2015,29,1080,156,10.626,4.793,6,1244186,53,9546866,1995,775,30,745,0.583333333333333,70298.0088374411,0.000843680506537282,"XD",5,NA,"BIO"
"vtcDGNYAAAAJ","TRACY ALAN VILLAREAL ","BIO",41,85,1979,2016,99,3983,430,4.92,4.636,14,3022849,0,0,1975,154,5,149,0.064638783269962,134.832022193658,0.000184998132344579,"BIO",30,NA,"BIO"
"vtegaJgAAAAJ","VLADIMIR NAUMOVICH VAPNIK","CS",116,386,1991,1992,2,8370,8228,0,4,0,0,0,0,1990,9,0,9,0.25,0,0,"CS",15,NA,"CS"
"vth4SIcAAAAJ","S FELIX WU ","CS",40,90,1985,2015,139,4521,283,1.446,4.475,13,5867462,0,0,1985,441,11,430,0.134259259259259,3728.43413617198,0.000288387505045208,"CS",34,NA,"CS"
"vthMwawAAAAJ","HENRIK WANN JENSEN ","CS",40,68,1994,2015,83,8794,1078,3.517,3.554,2,417191,0,0,1990,238,19,219,0.0892857142857143,3200.67787274753,0.000430960366043894,"CS",15,NA,"CS"
"vTndEfoAAAAJ","CHI-LIEN CHENG ","BIO",21,25,1986,2013,24,1764,298,4.815,5.208,4,2250763,0,0,1990,231,1,230,0.180327868852459,0,7.07988149231444e-05,"BIO",55,NA,"BIO"
"vtRygXoAAAAJ","MATTHEW ES BRACKEN ","BIO",21,29,2004,2017,35,3335,1615,5.583,5.2,3,2775865,0,0,2000,118,4,114,0.214285714285714,0,0.000135450117928645,"BIO",34,NA,"BIO"
"vtwH6GkAAAAJ","PIETER ABBEEL ","CS",43,102,2002,2017,155,7780,995,2.582,4.968,6,5687775,0,0,2000,375,21,354,0.222672064777328,19133.3200751124,0.000505662171401889,"XD",1,2010,"CS"
"vtxXpVAAAAAJ","S SANDEEP PRADHAN ","CS",29,60,1996,2016,115,4410,1226,1.996,2.791,0,0,0,0,1995,110,3,107,0.134328358208955,226.187668405509,0.000124860412183118,"CS",13,NA,"CS"
"vUDs6oEAAAAJ","JOHN S OLSON ","BIO",70,213,1970,2016,235,16349,753,5.002,5.072,10,4146399,37,10538008,1970,315,11,304,0.0789473684210526,10528.8492733885,0.000347130698855128,"XD",42,NA,"BIO"
"vuHsbR8AAAAJ","DOUGLAS N ROBINSON ","BIO",29,49,1994,2016,57,2270,194,7.187,4.789,1,324501,26,5832602,1990,157,6,151,0.116071428571429,963.269882808312,0.000230952286914534,"BIO",5,NA,"BIO"
"vuKTnnsAAAAJ","WEIXIONG ZHANG ","CS",48,100,1989,2016,157,7071,345,5.014,4.541,5,1487054,8,2652597,1985,656,11,645,0.561290322580645,11640.2937525639,0.000300683489472342,"XD",40,2009,"CS"
"vuKz6WcAAAAJ","JIANXIONG XIAO ","CS",29,37,2007,2016,48,4005,1093,4.251,4.313,1,124200,0,0,2005,181,9,172,0.111111111111111,675.895514886562,0.000224260657724801,"CS",8,NA,"CS"
"VUmcVOAAAAAJ","DIMITRI P BERTSEKAS ","CS",86,217,1971,2016,221,20259,1522,1.959,1.837,10,3739604,0,0,1970,43,1,42,0,0,7.10814839186517e-05,"CS",1,NA,"CS"
"VuvKPiQAAAAJ","RODRIGO C FONSECA ","CS",32,55,1998,2016,73,5823,1260,1.399,4.63,3,1577821,0,0,1995,329,15,314,0.129770992366412,4371.44813070462,0.000336208537509484,"CS",20,NA,"CS"
"vuxET5YAAAAJ","MICHAEL W KLYMKOWSKY ","BIO",46,89,1977,2014,102,5814,369,5.84,3.314,0,0,0,0,1975,137,0,137,0.0822784810126582,0,0,"BIO",30,NA,"BIO"
"vuyeghwAAAAJ","JAN S FASSLER ","BIO",25,33,1980,2015,38,1907,248,4.27,3.526,0,0,0,0,1980,79,1,78,0.1,0,7.96566105295897e-05,"BIO",55,NA,"BIO"
"VuYoV78AAAAJ","ROBYN JEANETTE BURNHAM ","BIO",24,36,1983,2015,50,1949,298,2.602,6.52,1,304833,0,0,1980,107,4,103,0.0555555555555556,709.831943210313,0.000201741675288765,"BIO",19,NA,"BIO"
"VUZOyooAAAAJ","SOUMYAJIT MANDAL ","CS",15,29,2002,2016,51,1145,245,2.568,4.02,3,775800,0,0,2000,72,2,70,0.301075268817204,192.134895861263,0.000127860404290448,"XD",70,2004,"CS"
"Vv2PPaEAAAAJ","GRAZIA PIETRINI ","BIO",5,3,2009,2015,6,112,64,4.754,8,0,0,0,0,2005,6,0,6,0,0,0,"BIO",7,NA,"BIO"
"VV48RpEAAAAJ","GARY J BISHOP ","CS",33,51,1984,2014,60,6425,1850,2.138,3.517,5,2661665,0,0,1980,130,3,127,0.183908045977011,0,0.000104870200618612,"CS",25,NA,"CS"
"VVPS_0UAAAAJ","CAREN CHANG ","BIO",35,49,1984,2016,66,7144,1547,7.852,4.303,10,5383851,7,1262110,1980,180,7,173,0.160583941605839,1471.66865441989,0.000212364527920753,"BIO",55,NA,"BIO"
"VvQ_QYkAAAAJ","ROGER T HANLON ","BIO",55,195,1976,2015,225,8662,277,3.03,4.227,7,2081239,3,583210,1975,241,3,238,0.0809399477806789,448.802776177145,0.00012625222110582,"BIO",34,NA,"BIO"
"VvXgoAYAAAAJ","WENSHENG ZHANG ","CS",28,50,2001,2016,66,3865,573,1.945,3.515,6,1402825,0,0,2000,121,9,112,0.327868852459016,4849.68624433701,0.000263621272550683,"XD",63,NA,"CS"
"Vwi6Ya8AAAAJ","KENNETH PAUL BACLAWSKI ","CS",32,63,1972,2013,79,3205,269,1.635,2.747,3,1478782,0,0,1970,66,1,65,0.0476190476190476,0,6.14681730062226e-05,"CS",60,NA,"CS"
"VwQRddkAAAAJ","RUSSELL IMPAGLIAZZO ","CS",49,105,1987,2017,142,11748,1225,0.684,3.148,10,6809960,0,0,1985,285,19,266,0.0933333333333333,8026.0573140056,0.000454909821905427,"XD",15,2012,"CS"
"vX45evgAAAAJ","WALID G AREF ","CS",54,129,1990,2016,177,10439,1066,1.875,3.91,7,3225721,0,0,1990,223,16,207,0.22093023255814,8297.89551626263,0.000374946195217498,"XD",20,2015,"CS"
"VX7d5EQAAAAJ","JON MICHAEL KLEINBERG ","CS",92,187,1992,2016,233,55166,10683,3.909,3.348,11,16253477,0,0,1990,539,31,508,0.147465437788018,36121.3813782665,0.000680943454120561,"XD",6,2003,"CS"
"vxEKYqsAAAAJ","BRYAN A PARDO ","CS",28,55,1998,2016,99,2248,107,2.162,2.909,6,2163075,0,0,1995,103,1,102,0.135135135135135,0,5.86642040606285e-05,"CS",34,NA,"CS"
"vXHA_XYAAAAJ","DAVID M BROOKS ","CS",43,99,1998,2016,142,10697,3146,1.102,4.162,16,5009010,3,358754,1995,290,9,281,0.138211382113821,3226.93014710194,0.000247489200597844,"CS",18,NA,"CS"
"vxmUoXEAAAAJ","LAWRENCE A BIRNBAUM ","CS",32,78,1979,2017,79,2473,397,2.74,3.747,0,0,0,0,1975,95,1,94,0.0595238095238095,0,7.02745113272033e-05,"CS",34,NA,"CS"
"vXQdb5kAAAAJ","ANI NENKOVA ","CS",36,64,2002,2015,87,4454,405,1.684,3.494,4,946362,1,0,2000,115,6,109,0.15,1558.44178802127,0.000180458087792539,"CS",19,NA,"CS"
"VXvek_AAAAAJ","H BRADLEY SHAFFER ","BIO",56,111,1978,2016,130,7828,349,4.214,4.785,16,3713330,0,0,1975,501,11,490,0.194842406876791,8759.53324265153,0.000391848053708532,"BIO",19,NA,"BIO"
"vxwBs3kAAAAJ","JULIA BAILEY-SERRES ","BIO",54,88,1988,2016,89,8823,1220,8.254,4.933,14,12774383,0,0,1985,124,5,119,0.0883720930232558,742.960820358923,0.000180499310449872,"BIO",68,NA,"BIO"
"VxWLGyoAAAAJ","WILLIAM K ROBERTSON ","CS",27,36,2003,2016,52,3412,402,1.534,4.481,7,8830330,0,0,2000,89,8,81,0.0298507462686567,809.399707118848,0.000194427512718017,"CS",60,NA,"CS"
